performance_id,student_id,subject,assessment_type,assessment_date,marks_obtained,total_marks,percentage,grade_letter
4699,1350,Social Studies,Project,2025-08-16,88,100,88,B
4700,1352,Social Studies,Assignment,2025-08-16,60,100,60,D
4701,1353,Social Studies,Test,2025-08-16,88,100,88,B
4702,1354,Social Studies,Quiz,2025-08-16,87,100,87,B
4703,1355,Social Studies,Test,2025-08-16,89,100,89,B
4704,1356,Social Studies,Quiz,2025-08-16,61,100,61,D
4705,1331,Hindi,Test,2025-09-03,68,100,68,D
4706,1332,Hindi,Project,2025-09-03,86,100,86,B
4707,1333,Hindi,Project,2025-09-03,74,100,74,C
4708,1334,Hindi,Test,2025-09-03,77,100,77,C
4709,1335,Hindi,Project,2025-09-03,69,100,69,D
4710,1336,Hindi,Quiz,2025-09-03,58,100,58,D
4711,1337,Hindi,Test,2025-09-03,75,100,75,C
4712,1338,Hindi,Project,2025-09-03,79,100,79,C
4713,1339,Hindi,Quiz,2025-09-03,64,100,64,D
4714,1340,Hindi,Test,2025-09-03,67,100,67,D
4715,1341,Hindi,Quiz,2025-09-03,59,100,59,D
4716,1343,Hindi,Assignment,2025-09-03,80,100,80,B
4717,1344,Hindi,Assignment,2025-09-03,62,100,62,D
4718,1345,Hindi,Project,2025-09-03,77,100,77,C
4719,1346,Hindi,Project,2025-09-03,81,100,81,B
4720,1347,Hindi,Quiz,2025-09-03,64,100,64,D
4721,1348,Hindi,Assignment,2025-09-03,88,100,88,B
4722,1350,Hindi,Assignment,2025-09-03,67,100,67,D
4723,1351,Hindi,Project,2025-09-03,66,100,66,D
4724,1352,Hindi,Assignment,2025-09-03,79,100,79,C
4725,1353,Hindi,Project,2025-09-03,56,100,56,D
4726,1354,Hindi,Quiz,2025-09-03,60,100,60,D
4727,1355,Hindi,Quiz,2025-09-03,61,100,61,D
4728,1356,Hindi,Assignment,2025-09-03,69,100,69,D
4729,1331,Hindi,Project,2025-08-27,68,100,68,D
4730,1332,Hindi,Project,2025-08-27,83,100,83,B
4731,1333,Hindi,Project,2025-08-27,92,100,92,A
4732,1335,Hindi,Test,2025-08-27,81,100,81,B
4733,1336,Hindi,Quiz,2025-08-27,71,100,71,C
4734,1337,Hindi,Quiz,2025-08-27,59,100,59,D
4735,1338,Hindi,Assignment,2025-08-27,70,100,70,C
4736,1339,Hindi,Assignment,2025-08-27,77,100,77,C
4737,1340,Hindi,Test,2025-08-27,70,100,70,C
4738,1341,Hindi,Test,2025-08-27,75,100,75,C
4739,1342,Hindi,Quiz,2025-08-27,90,100,90,A
4740,1343,Hindi,Quiz,2025-08-27,58,100,58,D
4741,1345,Hindi,Quiz,2025-08-27,66,100,66,D
4742,1347,Hindi,Assignment,2025-08-27,66,100,66,D
4743,1348,Hindi,Assignment,2025-08-27,60,100,60,D
4744,1351,Hindi,Assignment,2025-08-27,81,100,81,B
4745,1352,Hindi,Project,2025-08-27,72,100,72,C
4746,1353,Hindi,Project,2025-08-27,63,100,63,D
4747,1354,Hindi,Quiz,2025-08-27,66,100,66,D
4748,1355,Hindi,Assignment,2025-08-27,69,100,69,D
4749,1356,Hindi,Quiz,2025-08-27,67,100,67,D
4750,1331,Hindi,Project,2025-08-13,60,100,60,D
4751,1333,Hindi,Test,2025-08-13,64,100,64,D
4752,1334,Hindi,Assignment,2025-08-13,64,100,64,D
4753,1335,Hindi,Project,2025-08-13,84,100,84,B
4754,1336,Hindi,Quiz,2025-08-13,90,100,90,A
4755,1337,Hindi,Test,2025-08-13,78,100,78,C
4756,1338,Hindi,Assignment,2025-08-13,64,100,64,D
4757,1339,Hindi,Quiz,2025-08-13,74,100,74,C
4758,1340,Hindi,Quiz,2025-08-13,77,100,77,C
4759,1341,Hindi,Test,2025-08-13,74,100,74,C
4760,1342,Hindi,Assignment,2025-08-13,59,100,59,D
4761,1343,Hindi,Test,2025-08-13,88,100,88,B
4762,1344,Hindi,Project,2025-08-13,65,100,65,D
4763,1345,Hindi,Quiz,2025-08-13,85,100,85,B
4764,1346,Hindi,Test,2025-08-13,85,100,85,B
4765,1347,Hindi,Assignment,2025-08-13,77,100,77,C
4766,1348,Hindi,Assignment,2025-08-13,77,100,77,C
4767,1349,Hindi,Assignment,2025-08-13,74,100,74,C
4768,1350,Hindi,Test,2025-08-13,64,100,64,D
4769,1351,Hindi,Quiz,2025-08-13,58,100,58,D
4770,1353,Hindi,Quiz,2025-08-13,65,100,65,D
4771,1355,Hindi,Project,2025-08-13,64,100,64,D
4772,1356,Hindi,Quiz,2025-08-13,80,100,80,B
4773,1331,Computer Science,Assignment,2025-08-29,91,100,91,A
4774,1332,Computer Science,Test,2025-08-29,85,100,85,B
4775,1333,Computer Science,Project,2025-08-29,74,100,74,C
4776,1334,Computer Science,Project,2025-08-29,72,100,72,C
4777,1335,Computer Science,Project,2025-08-29,69,100,69,D
4778,1336,Computer Science,Project,2025-08-29,76,100,76,C
4779,1337,Computer Science,Quiz,2025-08-29,67,100,67,D
4780,1338,Computer Science,Quiz,2025-08-29,89,100,89,B
4781,1339,Computer Science,Test,2025-08-29,61,100,61,D
4782,1340,Computer Science,Assignment,2025-08-29,73,100,73,C
4783,1341,Computer Science,Test,2025-08-29,89,100,89,B
4784,1342,Computer Science,Project,2025-08-29,63,100,63,D
4785,1343,Computer Science,Test,2025-08-29,68,100,68,D
4786,1344,Computer Science,Project,2025-08-29,82,100,82,B
4787,1345,Computer Science,Project,2025-08-29,72,100,72,C
4788,1346,Computer Science,Assignment,2025-08-29,65,100,65,D
4789,1347,Computer Science,Test,2025-08-29,72,100,72,C
4790,1348,Computer Science,Project,2025-08-29,85,100,85,B
4791,1349,Computer Science,Assignment,2025-08-29,74,100,74,C
4792,1350,Computer Science,Quiz,2025-08-29,85,100,85,B
4793,1352,Computer Science,Assignment,2025-08-29,59,100,59,D
4794,1353,Computer Science,Project,2025-08-29,77,100,77,C
4795,1354,Computer Science,Assignment,2025-08-29,60,100,60,D
4796,1355,Computer Science,Assignment,2025-08-29,93,100,93,A
4797,1356,Computer Science,Test,2025-08-29,63,100,63,D
4798,1331,Computer Science,Assignment,2025-08-22,64,100,64,D
4799,1332,Computer Science,Assignment,2025-08-22,73,100,73,C
4800,1334,Computer Science,Test,2025-08-22,68,100,68,D
4801,1335,Computer Science,Project,2025-08-22,76,100,76,C
4802,1336,Computer Science,Assignment,2025-08-22,64,100,64,D
4803,1337,Computer Science,Quiz,2025-08-22,74,100,74,C
4804,1338,Computer Science,Quiz,2025-08-22,74,100,74,C
4805,1339,Computer Science,Project,2025-08-22,56,100,56,D
4806,1340,Computer Science,Quiz,2025-08-22,56,100,56,D
4807,1341,Computer Science,Quiz,2025-08-22,73,100,73,C
4808,1342,Computer Science,Test,2025-08-22,74,100,74,C
4809,1343,Computer Science,Assignment,2025-08-22,85,100,85,B
4810,1344,Computer Science,Assignment,2025-08-22,58,100,58,D
4811,1345,Computer Science,Project,2025-08-22,82,100,82,B
4812,1346,Computer Science,Test,2025-08-22,63,100,63,D
4813,1347,Computer Science,Assignment,2025-08-22,93,100,93,A
4814,1348,Computer Science,Assignment,2025-08-22,92,100,92,A
4815,1349,Computer Science,Project,2025-08-22,62,100,62,D
4816,1350,Computer Science,Quiz,2025-08-22,73,100,73,C
4817,1351,Computer Science,Quiz,2025-08-22,88,100,88,B
4818,1352,Computer Science,Assignment,2025-08-22,74,100,74,C
4819,1353,Computer Science,Assignment,2025-08-22,87,100,87,B
4820,1354,Computer Science,Project,2025-08-22,87,100,87,B
4821,1355,Computer Science,Test,2025-08-22,85,100,85,B
4822,1356,Computer Science,Project,2025-08-22,93,100,93,A
4823,1357,Mathematics,Project,2025-08-15,87,100,87,B
4824,1358,Mathematics,Project,2025-08-15,59,100,59,D
4825,1360,Mathematics,Project,2025-08-15,63,100,63,D
4826,1362,Mathematics,Project,2025-08-15,88,100,88,B
4827,1363,Mathematics,Quiz,2025-08-15,88,100,88,B
4828,1364,Mathematics,Assignment,2025-08-15,86,100,86,B
4829,1365,Mathematics,Quiz,2025-08-15,89,100,89,B
4830,1366,Mathematics,Quiz,2025-08-15,75,100,75,C
4831,1367,Mathematics,Assignment,2025-08-15,80,100,80,B
4832,1368,Mathematics,Quiz,2025-08-15,84,100,84,B
4833,1369,Mathematics,Project,2025-08-15,81,100,81,B
4834,1370,Mathematics,Test,2025-08-15,63,100,63,D
4835,1371,Mathematics,Project,2025-08-15,70,100,70,C
4836,1373,Mathematics,Test,2025-08-15,91,100,91,A
4837,1374,Mathematics,Project,2025-08-15,77,100,77,C
4838,1375,Mathematics,Project,2025-08-15,70,100,70,C
4839,1376,Mathematics,Quiz,2025-08-15,59,100,59,D
4840,1377,Mathematics,Project,2025-08-15,73,100,73,C
4841,1378,Mathematics,Test,2025-08-15,66,100,66,D
4842,1379,Mathematics,Test,2025-08-15,61,100,61,D
4843,1380,Mathematics,Test,2025-08-15,84,100,84,B
4844,1381,Mathematics,Quiz,2025-08-15,91,100,91,A
4845,1357,Mathematics,Project,2025-08-12,61,100,61,D
4846,1358,Mathematics,Test,2025-08-12,78,100,78,C
4847,1359,Mathematics,Test,2025-08-12,82,100,82,B
4848,1362,Mathematics,Test,2025-08-12,76,100,76,C
4849,1363,Mathematics,Quiz,2025-08-12,66,100,66,D
4850,1364,Mathematics,Project,2025-08-12,90,100,90,A
4851,1365,Mathematics,Test,2025-08-12,85,100,85,B
4852,1366,Mathematics,Quiz,2025-08-12,64,100,64,D
4853,1367,Mathematics,Project,2025-08-12,84,100,84,B
4854,1369,Mathematics,Project,2025-08-12,58,100,58,D
4855,1371,Mathematics,Test,2025-08-12,59,100,59,D
4856,1372,Mathematics,Assignment,2025-08-12,73,100,73,C
4857,1373,Mathematics,Quiz,2025-08-12,80,100,80,B
4858,1375,Mathematics,Test,2025-08-12,89,100,89,B
4859,1376,Mathematics,Test,2025-08-12,82,100,82,B
4860,1377,Mathematics,Quiz,2025-08-12,87,100,87,B
4861,1378,Mathematics,Project,2025-08-12,60,100,60,D
4862,1380,Mathematics,Test,2025-08-12,86,100,86,B
4863,1381,Mathematics,Assignment,2025-08-12,66,100,66,D
4864,1382,Mathematics,Quiz,2025-08-12,62,100,62,D
4865,1358,Science,Quiz,2025-08-08,86,100,86,B
4866,1359,Science,Test,2025-08-08,82,100,82,B
4867,1360,Science,Test,2025-08-08,90,100,90,A
4868,1362,Science,Quiz,2025-08-08,84,100,84,B
4869,1363,Science,Assignment,2025-08-08,82,100,82,B
4870,1364,Science,Project,2025-08-08,61,100,61,D
4871,1365,Science,Test,2025-08-08,77,100,77,C
4872,1367,Science,Quiz,2025-08-08,61,100,61,D
4873,1369,Science,Test,2025-08-08,71,100,71,C
4874,1370,Science,Assignment,2025-08-08,67,100,67,D
4875,1371,Science,Quiz,2025-08-08,74,100,74,C
4876,1372,Science,Project,2025-08-08,69,100,69,D
4877,1373,Science,Test,2025-08-08,73,100,73,C
4878,1374,Science,Test,2025-08-08,85,100,85,B
4879,1375,Science,Quiz,2025-08-08,88,100,88,B
4880,1377,Science,Test,2025-08-08,72,100,72,C
4881,1378,Science,Quiz,2025-08-08,85,100,85,B
4882,1379,Science,Test,2025-08-08,91,100,91,A
4883,1380,Science,Project,2025-08-08,77,100,77,C
4884,1381,Science,Test,2025-08-08,92,100,92,A
4885,1357,Science,Assignment,2025-08-15,92,100,92,A
4886,1358,Science,Quiz,2025-08-15,87,100,87,B
4887,1359,Science,Project,2025-08-15,85,100,85,B
4888,1360,Science,Assignment,2025-08-15,76,100,76,C
4889,1361,Science,Test,2025-08-15,75,100,75,C
4890,1362,Science,Assignment,2025-08-15,64,100,64,D
4891,1364,Science,Quiz,2025-08-15,77,100,77,C
4892,1365,Science,Assignment,2025-08-15,75,100,75,C
4893,1366,Science,Project,2025-08-15,86,100,86,B
4894,1367,Science,Project,2025-08-15,79,100,79,C
4895,1370,Science,Test,2025-08-15,60,100,60,D
4896,1371,Science,Quiz,2025-08-15,59,100,59,D
4897,1372,Science,Quiz,2025-08-15,60,100,60,D
4898,1373,Science,Quiz,2025-08-15,74,100,74,C
4899,1374,Science,Quiz,2025-08-15,61,100,61,D
4900,1375,Science,Assignment,2025-08-15,60,100,60,D
4901,1376,Science,Quiz,2025-08-15,63,100,63,D
4902,1377,Science,Test,2025-08-15,79,100,79,C
4903,1378,Science,Quiz,2025-08-15,68,100,68,D
4904,1379,Science,Assignment,2025-08-15,74,100,74,C
4905,1380,Science,Test,2025-08-15,58,100,58,D
4906,1381,Science,Quiz,2025-08-15,70,100,70,C
4907,1382,Science,Quiz,2025-08-15,61,100,61,D
4908,1357,Science,Test,2025-08-17,74,100,74,C
4909,1358,Science,Project,2025-08-17,75,100,75,C
4910,1359,Science,Assignment,2025-08-17,77,100,77,C
4911,1360,Science,Project,2025-08-17,81,100,81,B
4912,1361,Science,Quiz,2025-08-17,83,100,83,B
4913,1362,Science,Test,2025-08-17,84,100,84,B
4914,1363,Science,Test,2025-08-17,83,100,83,B
4915,1364,Science,Quiz,2025-08-17,69,100,69,D
4916,1365,Science,Assignment,2025-08-17,92,100,92,A
4917,1366,Science,Project,2025-08-17,59,100,59,D
4918,1367,Science,Quiz,2025-08-17,65,100,65,D
4919,1368,Science,Project,2025-08-17,74,100,74,C
4920,1369,Science,Quiz,2025-08-17,87,100,87,B
4921,1370,Science,Assignment,2025-08-17,59,100,59,D
4922,1371,Science,Project,2025-08-17,70,100,70,C
4923,1372,Science,Project,2025-08-17,62,100,62,D
4924,1373,Science,Quiz,2025-08-17,62,100,62,D
4925,1374,Science,Quiz,2025-08-17,82,100,82,B
4926,1375,Science,Assignment,2025-08-17,83,100,83,B
4927,1376,Science,Quiz,2025-08-17,65,100,65,D
4928,1377,Science,Test,2025-08-17,67,100,67,D
4929,1378,Science,Test,2025-08-17,74,100,74,C
4930,1379,Science,Project,2025-08-17,72,100,72,C
4931,1380,Science,Quiz,2025-08-17,86,100,86,B
4932,1381,Science,Test,2025-08-17,76,100,76,C
4933,1382,Science,Project,2025-08-17,65,100,65,D
4934,1357,English,Assignment,2025-08-10,64,100,64,D
4935,1358,English,Quiz,2025-08-10,72,100,72,C
4936,1359,English,Project,2025-08-10,72,100,72,C
4937,1360,English,Quiz,2025-08-10,73,100,73,C
4938,1361,English,Project,2025-08-10,76,100,76,C
4939,1362,English,Assignment,2025-08-10,79,100,79,C
4940,1363,English,Quiz,2025-08-10,84,100,84,B
4941,1364,English,Quiz,2025-08-10,59,100,59,D
4942,1365,English,Assignment,2025-08-10,60,100,60,D
4943,1366,English,Assignment,2025-08-10,77,100,77,C
4944,1367,English,Project,2025-08-10,85,100,85,B
4945,1368,English,Assignment,2025-08-10,76,100,76,C
4946,1369,English,Project,2025-08-10,83,100,83,B
4947,1370,English,Assignment,2025-08-10,80,100,80,B
4948,1371,English,Project,2025-08-10,86,100,86,B
4949,1373,English,Project,2025-08-10,71,100,71,C
4950,1374,English,Assignment,2025-08-10,61,100,61,D
4951,1376,English,Quiz,2025-08-10,74,100,74,C
4952,1377,English,Test,2025-08-10,74,100,74,C
4953,1378,English,Project,2025-08-10,83,100,83,B
4954,1379,English,Test,2025-08-10,70,100,70,C
4955,1380,English,Project,2025-08-10,74,100,74,C
4956,1381,English,Quiz,2025-08-10,66,100,66,D
4957,1382,English,Quiz,2025-08-10,63,100,63,D
4958,1357,English,Test,2025-09-04,90,100,90,A
4959,1358,English,Quiz,2025-09-04,57,100,57,D
4960,1359,English,Quiz,2025-09-04,86,100,86,B
4961,1360,English,Test,2025-09-04,92,100,92,A
4962,1361,English,Project,2025-09-04,63,100,63,D
4963,1362,English,Project,2025-09-04,58,100,58,D
4964,1363,English,Test,2025-09-04,61,100,61,D
4965,1364,English,Test,2025-09-04,78,100,78,C
4966,1365,English,Quiz,2025-09-04,60,100,60,D
4967,1366,English,Test,2025-09-04,89,100,89,B
4968,1367,English,Quiz,2025-09-04,61,100,61,D
4969,1368,English,Project,2025-09-04,86,100,86,B
4970,1369,English,Quiz,2025-09-04,78,100,78,C
4971,1370,English,Project,2025-09-04,67,100,67,D
4972,1371,English,Quiz,2025-09-04,81,100,81,B
4973,1372,English,Project,2025-09-04,85,100,85,B
4974,1373,English,Test,2025-09-04,76,100,76,C
4975,1375,English,Project,2025-09-04,59,100,59,D
4976,1376,English,Test,2025-09-04,58,100,58,D
4977,1378,English,Project,2025-09-04,63,100,63,D
4978,1379,English,Project,2025-09-04,79,100,79,C
4979,1380,English,Project,2025-09-04,67,100,67,D
4980,1381,English,Quiz,2025-09-04,85,100,85,B
4981,1382,English,Project,2025-09-04,77,100,77,C
4982,1357,English,Quiz,2025-08-10,60,100,60,D
4983,1358,English,Assignment,2025-08-10,61,100,61,D
4984,1359,English,Test,2025-08-10,68,100,68,D
4985,1360,English,Test,2025-08-10,72,100,72,C
4986,1361,English,Test,2025-08-10,71,100,71,C
4987,1362,English,Project,2025-08-10,72,100,72,C
4988,1364,English,Assignment,2025-08-10,63,100,63,D
4989,1365,English,Assignment,2025-08-10,62,100,62,D
4990,1366,English,Quiz,2025-08-10,74,100,74,C
4991,1367,English,Project,2025-08-10,62,100,62,D
4992,1368,English,Assignment,2025-08-10,82,100,82,B
4993,1370,English,Assignment,2025-08-10,62,100,62,D
4994,1371,English,Test,2025-08-10,58,100,58,D
4995,1372,English,Project,2025-08-10,71,100,71,C
4996,1373,English,Project,2025-08-10,70,100,70,C
4997,1374,English,Assignment,2025-08-10,78,100,78,C
4998,1375,English,Quiz,2025-08-10,68,100,68,D
4999,1376,English,Quiz,2025-08-10,69,100,69,D
5000,1378,English,Project,2025-08-10,68,100,68,D
5001,1379,English,Assignment,2025-08-10,81,100,81,B
5002,1380,English,Quiz,2025-08-10,64,100,64,D
5003,1357,Social Studies,Project,2025-08-30,72,100,72,C
5004,1359,Social Studies,Quiz,2025-08-30,79,100,79,C
5005,1360,Social Studies,Assignment,2025-08-30,75,100,75,C
5006,1361,Social Studies,Quiz,2025-08-30,67,100,67,D
5007,1362,Social Studies,Project,2025-08-30,88,100,88,B
5008,1363,Social Studies,Project,2025-08-30,73,100,73,C
5009,1365,Social Studies,Assignment,2025-08-30,70,100,70,C
5010,1367,Social Studies,Quiz,2025-08-30,74,100,74,C
5011,1369,Social Studies,Project,2025-08-30,70,100,70,C
5012,1370,Social Studies,Assignment,2025-08-30,69,100,69,D
5013,1372,Social Studies,Project,2025-08-30,86,100,86,B
5014,1373,Social Studies,Quiz,2025-08-30,58,100,58,D
5015,1374,Social Studies,Assignment,2025-08-30,76,100,76,C
5016,1375,Social Studies,Project,2025-08-30,66,100,66,D
5017,1377,Social Studies,Assignment,2025-08-30,70,100,70,C
5018,1378,Social Studies,Quiz,2025-08-30,80,100,80,B
5019,1379,Social Studies,Assignment,2025-08-30,78,100,78,C
5020,1380,Social Studies,Quiz,2025-08-30,77,100,77,C
5021,1381,Social Studies,Quiz,2025-08-30,71,100,71,C
5022,1382,Social Studies,Assignment,2025-08-30,60,100,60,D
5023,1357,Social Studies,Project,2025-08-08,74,100,74,C
5024,1358,Social Studies,Assignment,2025-08-08,69,100,69,D
5025,1359,Social Studies,Test,2025-08-08,82,100,82,B
5026,1360,Social Studies,Assignment,2025-08-08,70,100,70,C
5027,1361,Social Studies,Assignment,2025-08-08,91,100,91,A
5028,1362,Social Studies,Assignment,2025-08-08,87,100,87,B
5029,1363,Social Studies,Quiz,2025-08-08,85,100,85,B
5030,1364,Social Studies,Test,2025-08-08,62,100,62,D
5031,1365,Social Studies,Project,2025-08-08,70,100,70,C
5032,1366,Social Studies,Test,2025-08-08,68,100,68,D
5033,1367,Social Studies,Assignment,2025-08-08,66,100,66,D
5034,1369,Social Studies,Quiz,2025-08-08,67,100,67,D
5035,1370,Social Studies,Project,2025-08-08,80,100,80,B
5036,1371,Social Studies,Quiz,2025-08-08,82,100,82,B
5037,1372,Social Studies,Assignment,2025-08-08,69,100,69,D
5038,1373,Social Studies,Assignment,2025-08-08,85,100,85,B
5039,1375,Social Studies,Quiz,2025-08-08,90,100,90,A
5040,1376,Social Studies,Assignment,2025-08-08,78,100,78,C
5041,1377,Social Studies,Test,2025-08-08,65,100,65,D
5042,1378,Social Studies,Test,2025-08-08,74,100,74,C
5043,1379,Social Studies,Quiz,2025-08-08,77,100,77,C
5044,1380,Social Studies,Project,2025-08-08,88,100,88,B
5045,1381,Social Studies,Test,2025-08-08,72,100,72,C
5046,1382,Social Studies,Quiz,2025-08-08,80,100,80,B
5047,1357,Social Studies,Test,2025-08-23,85,100,85,B
5048,1358,Social Studies,Test,2025-08-23,63,100,63,D
5049,1359,Social Studies,Project,2025-08-23,64,100,64,D
5050,1360,Social Studies,Assignment,2025-08-23,89,100,89,B
5051,1361,Social Studies,Project,2025-08-23,75,100,75,C
5052,1362,Social Studies,Test,2025-08-23,55,100,55,D
5053,1363,Social Studies,Assignment,2025-08-23,88,100,88,B
5054,1364,Social Studies,Project,2025-08-23,80,100,80,B
5055,1365,Social Studies,Project,2025-08-23,87,100,87,B
5056,1367,Social Studies,Assignment,2025-08-23,67,100,67,D
5057,1368,Social Studies,Test,2025-08-23,74,100,74,C
5058,1369,Social Studies,Project,2025-08-23,65,100,65,D
5059,1370,Social Studies,Project,2025-08-23,62,100,62,D
5060,1371,Social Studies,Assignment,2025-08-23,72,100,72,C
5061,1372,Social Studies,Assignment,2025-08-23,86,100,86,B
5062,1373,Social Studies,Quiz,2025-08-23,63,100,63,D
5063,1374,Social Studies,Project,2025-08-23,72,100,72,C
5064,1375,Social Studies,Project,2025-08-23,64,100,64,D
5065,1376,Social Studies,Test,2025-08-23,58,100,58,D
5066,1378,Social Studies,Quiz,2025-08-23,80,100,80,B
5067,1379,Social Studies,Project,2025-08-23,67,100,67,D
5068,1380,Social Studies,Test,2025-08-23,89,100,89,B
5069,1381,Social Studies,Project,2025-08-23,90,100,90,A
5070,1382,Social Studies,Assignment,2025-08-23,67,100,67,D
5071,1357,Hindi,Project,2025-08-15,59,100,59,D
5072,1358,Hindi,Test,2025-08-15,60,100,60,D
5073,1360,Hindi,Quiz,2025-08-15,80,100,80,B
5074,1361,Hindi,Project,2025-08-15,88,100,88,B
5075,1362,Hindi,Assignment,2025-08-15,73,100,73,C
5076,1365,Hindi,Assignment,2025-08-15,72,100,72,C
5077,1366,Hindi,Test,2025-08-15,87,100,87,B
5078,1367,Hindi,Quiz,2025-08-15,85,100,85,B
5079,1368,Hindi,Test,2025-08-15,59,100,59,D
5080,1369,Hindi,Quiz,2025-08-15,86,100,86,B
5081,1370,Hindi,Project,2025-08-15,65,100,65,D
5082,1371,Hindi,Test,2025-08-15,90,100,90,A
5083,1372,Hindi,Quiz,2025-08-15,66,100,66,D
5084,1374,Hindi,Quiz,2025-08-15,77,100,77,C
5085,1375,Hindi,Project,2025-08-15,84,100,84,B
5086,1376,Hindi,Test,2025-08-15,84,100,84,B
5087,1377,Hindi,Test,2025-08-15,77,100,77,C
5088,1378,Hindi,Project,2025-08-15,79,100,79,C
5089,1379,Hindi,Test,2025-08-15,86,100,86,B
5090,1380,Hindi,Quiz,2025-08-15,79,100,79,C
5091,1381,Hindi,Project,2025-08-15,89,100,89,B
5092,1382,Hindi,Test,2025-08-15,78,100,78,C
5093,1357,Hindi,Assignment,2025-08-08,67,100,67,D
5094,1358,Hindi,Test,2025-08-08,57,100,57,D
5095,1359,Hindi,Project,2025-08-08,89,100,89,B
5096,1360,Hindi,Project,2025-08-08,77,100,77,C
5097,1361,Hindi,Test,2025-08-08,67,100,67,D
5098,1362,Hindi,Project,2025-08-08,74,100,74,C
5099,1363,Hindi,Assignment,2025-08-08,86,100,86,B
5100,1365,Hindi,Test,2025-08-08,65,100,65,D
5101,1366,Hindi,Assignment,2025-08-08,80,100,80,B
5102,1367,Hindi,Test,2025-08-08,79,100,79,C
5103,1368,Hindi,Test,2025-08-08,83,100,83,B
5104,1369,Hindi,Quiz,2025-08-08,61,100,61,D
5105,1370,Hindi,Quiz,2025-08-08,81,100,81,B
5106,1371,Hindi,Project,2025-08-08,80,100,80,B
5107,1372,Hindi,Assignment,2025-08-08,88,100,88,B
5108,1373,Hindi,Quiz,2025-08-08,80,100,80,B
5109,1374,Hindi,Test,2025-08-08,79,100,79,C
5110,1375,Hindi,Assignment,2025-08-08,78,100,78,C
